Date,Code région,Season,Période,Day_type,Total énergie soutirée (MWh),DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING,WEATHER_CODE_NOON,WEATHER_CODE_EVENING,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,TEMPERATURE_NIGHT_C,Rain,Season-modified,Day_type_mod
2023-01-29,24,Winter,période 25,Week-end,37513.964236,2023-01-29,6.5,-1.3333333333333333,8.333333333333334,-1.3333333333333333,4.333333333333333,3.5,0.0,90.16666666666669,9.666666666666666,1031.0,28.291666666666668,6.5,1.0,-4.5,118.0,116.5,115.5,0.0,2.0,6.666666666666667,-1.3333333333333333,No rain,4,1
2023-01-30,24,Winter,période 25,Normal Day,35834.696684,2023-01-30,7.5,0.8333333333333334,18.33333333333333,2.1666666666666665,5.166666666666667,5.5,0.0333333333333333,95.66666666666669,9.666666666666666,1031.3333333333333,67.5625,7.5,5.333333333333333,-1.6666666666666667,120.0,121.0,123.5,0.0,2.333333333333333,4.366666666666666,1.5,Rain,4,0
2023-01-31,24,Winter,période 25,Normal Day,33694.913393,2023-01-31,7.333333333333333,0.0,14.0,0.0,5.666666666666667,5.0,0.0,93.16666666666669,9.833333333333334,1033.3333333333333,41.9375,7.333333333333333,2.6666666666666665,-1.6666666666666667,113.0,116.0,118.5,0.0,2.0,6.983333333333333,0.6666666666666666,No rain,4,0
2023-02-01,24,Winter,période 25,Normal Day,31795.308946,2023-02-01,8.166666666666666,3.5,24.33333333333333,4.666666666666667,6.833333333333333,7.666666666666667,0.35,95.33333333333331,9.666666666666666,1030.1666666666667,84.33333333333333,8.166666666666666,4.333333333333333,1.0,149.0,121.5,147.5,0.0,2.333333333333333,3.5,4.0,Rain,4,0
2023-02-02,24,Winter,période 25,Normal Day,30906.830257,2023-02-02,10.666666666666666,3.5,17.333333333333332,5.0,9.5,7.833333333333333,0.0,88.83333333333333,10.0,1034.1666666666667,48.645833333333336,10.666666666666666,4.833333333333333,0.5,116.0,113.5,118.0,0.0,2.5,8.6,5.5,No rain,4,0
2023-02-03,24,Winter,période 25,Normal Day,30410.041347,2023-02-03,13.166666666666666,4.0,9.5,4.5,11.5,8.333333333333334,0.0,91.33333333333331,10.0,1036.8333333333333,18.979166666666668,13.166666666666666,6.833333333333333,2.833333333333333,114.0,113.0,113.0,0.0,2.6666666666666665,8.883333333333333,5.0,No rain,4,0
2023-02-04,24,Winter,période 25,Week-end,29870.082464,2023-02-04,13.333333333333334,3.6666666666666665,15.0,3.6666666666666665,11.166666666666666,8.666666666666666,0.0,91.83333333333331,10.0,1039.5,19.8125,13.333333333333334,6.833333333333333,1.3333333333333333,113.0,113.5,116.5,0.0,3.0,9.266666666666667,4.0,No rain,4,1
2023-02-05,24,Winter,période 25,Week-end,29568.037602,2023-02-05,9.333333333333334,3.333333333333333,21.83333333333333,4.833333333333333,8.0,7.333333333333333,0.0,95.66666666666669,9.166666666666666,1041.5,42.1875,9.333333333333334,5.166666666666667,1.1666666666666667,123.5,119.5,114.0,0.0,2.5,7.899999999999999,5.833333333333333,No rain,4,1
2023-02-06,24,Winter,période 25,Normal Day,31417.847215,2023-02-06,9.0,1.0,21.83333333333333,1.0,5.666666666666667,6.0,0.0,91.5,10.0,1039.8333333333333,16.8125,9.0,0.5,-4.0,116.5,113.5,113.0,0.0,2.1666666666666665,9.883333333333336,1.8333333333333333,No rain,4,0
2023-02-07,24,Winter,période 25,Normal Day,33519.482854,2023-02-07,8.0,0.0,20.166666666666668,1.3333333333333333,4.666666666666667,6.166666666666667,0.0,84.66666666666667,10.0,1035.3333333333333,31.354166666666668,8.0,1.3333333333333333,-5.166666666666667,118.5,113.0,113.0,0.0,1.6666666666666667,9.916666666666666,0.8333333333333334,No rain,4,0
2023-02-08,24,Winter,période 25,Normal Day,35131.424925,2023-02-08,9.0,-1.1666666666666667,23.166666666666668,-1.0,6.833333333333333,5.833333333333333,0.0,72.16666666666667,10.0,1035.1666666666667,7.979166666666667,9.0,0.0,-6.0,113.0,113.0,113.0,0.0,1.8333333333333333,9.95,-0.5,No rain,4,0
2023-02-09,24,Winter,période 25,Normal Day,35670.2391,2023-02-09,7.333333333333333,-1.5,8.333333333333334,-1.5,5.5,4.0,0.0,66.16666666666667,10.0,1037.0,10.791666666666666,7.333333333333333,0.0,-2.833333333333333,113.0,114.5,116.0,0.0,2.0,9.933333333333334,-1.5,No rain,4,0
2023-02-10,24,Winter,période 25,Normal Day,34302.713412,2023-02-10,8.5,-0.3333333333333333,6.166666666666667,0.0,6.0,5.0,0.0,63.0,10.0,1041.0,19.666666666666668,8.5,0.5,-1.5,117.5,113.0,114.0,0.0,2.0,9.983333333333333,0.0,No rain,4,0
2023-02-11,24,Winter,période 5,Week-end,33794.577964,2023-02-11,12.166666666666666,0.3333333333333333,12.333333333333334,0.3333333333333333,8.166666666666666,7.666666666666667,0.0,77.33333333333333,10.0,1039.5,32.4375,12.166666666666666,3.333333333333333,-1.8333333333333333,120.5,113.0,113.0,0.0,2.833333333333333,10.033333333333331,0.8333333333333334,No rain,4,1
2023-02-12,24,Winter,période 5,Week-end,32144.922778,2023-02-12,14.0,1.5,16.166666666666668,1.5,10.333333333333334,10.666666666666666,0.0,94.5,8.833333333333334,1037.1666666666667,6.6875,14.0,6.166666666666667,-2.0,123.0,113.0,113.0,0.0,2.833333333333333,10.083333333333334,2.0,No rain,4,1
2023-02-13,24,Winter,période 5,School Holidays,31639.980742,2023-02-13,14.166666666666666,2.0,9.166666666666666,2.0,11.0,10.0,0.0,86.5,9.666666666666666,1033.3333333333333,0.8958333333333334,14.166666666666666,3.8333333333333335,-0.3333333333333333,118.0,113.0,113.0,0.0,3.0,10.166666666666666,2.5,No rain,4,2
2023-02-14,24,Winter,période 5,School Holidays,30523.667665,2023-02-14,15.833333333333334,2.833333333333333,11.0,2.833333333333333,12.333333333333334,12.0,0.0,80.83333333333333,10.0,1033.0,0.3333333333333333,15.833333333333334,5.333333333333333,0.1666666666666666,113.0,113.0,113.0,0.0,3.0,10.2,3.333333333333333,No rain,4,2
2023-02-15,24,Winter,période 5,School Holidays,29569.756071,2023-02-15,13.833333333333334,4.5,12.0,4.5,10.833333333333334,10.5,0.0,76.66666666666667,10.0,1028.8333333333333,43.5625,13.833333333333334,4.833333333333333,2.333333333333333,121.5,116.5,113.5,0.0,3.0,9.566666666666666,4.833333333333333,No rain,4,2
2023-02-16,24,Winter,période 5,School Holidays,28465.954621,2023-02-16,13.666666666666666,4.833333333333333,18.33333333333333,4.833333333333333,11.833333333333334,11.333333333333334,0.0,91.16666666666669,9.833333333333334,1029.6666666666667,35.916666666666664,13.666666666666666,7.833333333333333,2.0,114.5,117.0,118.5,0.0,3.0,9.283333333333331,5.166666666666667,No rain,4,2
2023-02-17,24,Winter,période 5,School Holidays,26285.163075,2023-02-17,12.333333333333334,7.833333333333333,16.166666666666668,8.166666666666666,10.833333333333334,11.833333333333334,0.0,91.0,10.0,1031.3333333333333,86.8125,12.333333333333334,9.333333333333334,6.333333333333333,120.5,121.5,121.0,0.0,3.0,5.266666666666667,8.166666666666666,No rain,4,2
2023-02-18,24,Winter,période 5,Week-end,25382.302333,2023-02-18,12.833333333333334,10.0,14.833333333333334,10.5,12.0,12.0,0.0,94.66666666666669,7.416666666666667,1030.8333333333333,82.6875,12.833333333333334,10.333333333333334,8.5,148.5,121.0,118.5,0.0,3.1666666666666665,5.566666666666666,11.0,No rain,4,1
2023-02-19,24,Winter,période 5,Week-end,25194.774671,2023-02-19,14.5,7.833333333333333,12.333333333333334,8.833333333333334,12.166666666666666,12.833333333333334,0.0,89.66666666666667,10.0,1031.0,49.22916666666666,14.5,8.166666666666666,6.333333333333333,121.5,117.0,113.0,0.0,3.0,9.85,9.333333333333334,No rain,4,1
2023-02-20,24,Winter,période 5,School Holidays,26298.340422,2023-02-20,17.0,5.0,8.333333333333334,5.0,13.333333333333334,13.166666666666666,0.0,90.83333333333331,10.0,1030.8333333333333,4.375,17.0,8.0,3.6666666666666665,113.0,113.0,113.0,0.0,4.0,10.716666666666669,5.333333333333333,No rain,4,2
2023-02-21,24,Winter,période 5,School Holidays,26406.927433,2023-02-21,15.5,5.333333333333333,10.0,5.333333333333333,12.833333333333334,12.833333333333334,0.0,88.16666666666667,10.0,1024.0,30.541666666666668,15.5,6.666666666666667,3.0,114.5,116.5,117.0,0.0,3.6666666666666665,10.416666666666666,6.0,No rain,4,2
2023-02-22,24,Winter,période 5,School Holidays,26399.152707,2023-02-22,10.666666666666666,8.333333333333334,18.0,8.666666666666666,10.5,9.833333333333334,0.75,95.0,8.645833333333334,1015.8333333333334,92.08333333333331,10.666666666666666,8.833333333333334,6.0,132.5,144.0,280.0,0.0,2.5,5.400000000000001,9.833333333333334,Rain,4,2
2023-02-23,24,Winter,période 5,School Holidays,27376.600406,2023-02-23,9.5,7.166666666666667,20.33333333333333,7.166666666666667,7.666666666666667,9.333333333333334,2.583333333333333,95.0,7.166666666666667,1015.3333333333334,99.97916666666669,9.5,7.666666666666667,4.0,193.5,257.0,199.0,0.0,2.0,5.400000000000001,7.666666666666667,Rain,4,2
2023-02-24,24,Winter,période 5,School Holidays,27468.474016,2023-02-24,11.333333333333334,6.0,20.666666666666668,6.333333333333333,10.0,9.333333333333334,0.1666666666666666,90.5,9.5,1014.8333333333334,69.79166666666667,11.333333333333334,6.5,2.333333333333333,118.0,120.0,116.5,0.0,2.5,7.883333333333333,7.166666666666667,Rain,4,2
2023-02-25,24,Winter,période 5,Week-end,29439.126689,2023-02-25,8.833333333333334,3.5,24.0,5.333333333333333,6.833333333333333,7.333333333333333,0.0666666666666666,84.83333333333333,10.0,1013.0,51.29166666666666,8.833333333333334,4.5,0.3333333333333333,120.5,117.5,113.0,0.0,1.8333333333333333,9.566666666666666,5.833333333333333,Rain,4,1
2023-02-26,24,Winter,période 5,Week-end,32571.350556,2023-02-26,5.5,-0.3333333333333333,34.166666666666664,-0.3333333333333333,5.166666666666667,3.8333333333333335,0.0,70.16666666666667,10.0,1019.6666666666666,10.25,5.5,0.0,-6.166666666666667,113.0,113.0,113.0,0.0,2.0,10.916666666666666,1.5,No rain,4,1
2023-02-27,24,Winter,période 26,Normal Day,35102.562895,2023-02-27,7.166666666666667,-1.5,33.0,-1.5,5.833333333333333,5.166666666666667,0.0,65.5,10.0,1025.0,7.375,7.166666666666667,0.0,-8.166666666666666,113.0,113.0,114.0,0.0,2.0,10.833333333333334,-1.0,No rain,4,0
2023-02-28,24,Winter,période 26,Normal Day,35429.959039,2023-02-28,7.5,-2.5,20.5,-2.5,4.0,6.5,0.0,73.66666666666667,10.0,1025.1666666666667,9.229166666666666,7.5,0.0,-8.0,113.5,114.5,113.0,0.0,2.0,11.0,-2.1666666666666665,No rain,4,0
2023-03-01,24,Winter,période 26,Normal Day,34855.856651,2023-03-01,10.666666666666666,-2.5,21.83333333333333,-2.5,7.666666666666667,8.0,0.0,77.0,10.0,1025.0,3.0625,10.666666666666666,1.1666666666666667,-7.0,113.0,113.0,113.0,0.0,2.0,11.033333333333331,-2.0,No rain,4,0
2023-03-02,24,Winter,période 26,Normal Day,33506.627225,2023-03-02,8.666666666666666,-2.333333333333333,12.833333333333334,-2.333333333333333,5.666666666666667,6.666666666666667,0.0,78.0,10.0,1022.1666666666666,36.6875,8.666666666666666,0.0,-6.166666666666667,114.0,118.0,116.5,0.0,2.0,9.516666666666666,-2.0,No rain,4,0
2023-03-03,24,Winter,période 26,Normal Day,32073.092931,2023-03-03,12.0,0.3333333333333333,17.333333333333332,0.3333333333333333,9.333333333333334,9.333333333333334,0.0,90.5,10.0,1023.8333333333334,18.354166666666668,12.0,2.6666666666666665,-3.0,114.5,113.0,113.5,0.0,2.1666666666666665,10.933333333333332,1.5,No rain,4,0
2023-03-04,24,Winter,période 26,Week-end,32179.741402,2023-03-04,12.166666666666666,-0.1666666666666666,17.5,-0.1666666666666666,9.333333333333334,9.666666666666666,0.0,94.16666666666669,10.0,1026.0,7.75,12.166666666666666,3.8333333333333335,-3.6666666666666665,113.5,113.5,113.0,0.0,2.833333333333333,10.966666666666669,1.0,No rain,4,1
2023-03-05,24,Winter,période 26,Week-end,31392.977585,2023-03-05,10.0,-0.3333333333333333,10.333333333333334,0.1666666666666666,7.166666666666667,7.0,0.0,89.66666666666667,9.0,1024.1666666666667,31.291666666666668,10.0,1.5,-2.6666666666666665,129.0,117.0,115.5,0.0,1.8333333333333333,10.4,1.0,No rain,4,1
2023-03-06,24,Winter,période 26,Normal Day,31132.01426,2023-03-06,9.5,-0.1666666666666666,11.333333333333334,0.0,7.333333333333333,6.833333333333333,0.0,82.33333333333333,10.0,1015.0,31.666666666666668,9.5,1.1666666666666667,-0.5,114.5,114.5,116.5,0.0,1.8333333333333333,9.4,0.1666666666666666,No rain,4,0
2023-03-07,24,Winter,période 26,Normal Day,30997.454443,2023-03-07,7.5,-0.8333333333333334,16.666666666666668,0.8333333333333334,6.166666666666667,6.5,0.0833333333333333,85.0,10.0,1008.0,73.33333333333333,7.5,3.0,-2.833333333333333,119.5,119.5,118.0,0.0,1.8333333333333333,7.349999999999999,0.8333333333333334,Rain,4,0
2023-03-08,24,Winter,période 26,Normal Day,28237.626309,2023-03-08,13.5,3.8333333333333335,37.66666666666666,8.5,12.0,12.833333333333334,5.3500000000000005,93.33333333333331,8.979166666666666,1003.5,97.72916666666669,13.5,11.333333333333334,4.5,296.0,158.0,353.0,0.0,2.833333333333333,5.599999999999999,5.333333333333333,Rain,4,0
2023-03-09,24,Winter,période 26,Normal Day,24909.257945,2023-03-09,13.666666666666666,9.166666666666666,30.83333333333333,10.0,12.5,11.5,1.0166666666666668,87.83333333333333,10.0,1003.5,95.33333333333331,13.666666666666666,9.833333333333334,7.0,121.5,122.0,264.5,0.0,3.0,5.7,9.333333333333334,Rain,4,0
2023-03-10,24,Winter,période 26,Normal Day,26264.631202,2023-03-10,10.333333333333334,3.5,44.5,6.833333333333333,7.0,4.666666666666667,1.65,76.83333333333333,9.604166666666666,1010.0,95.91666666666669,10.333333333333334,7.666666666666667,0.8333333333333334,226.0,131.0,314.0,0.0,2.0,5.7,7.833333333333333,Rain,4,0
2023-03-11,24,Winter,période 26,Week-end,26728.731678,2023-03-11,6.166666666666667,2.333333333333333,9.0,2.6666666666666665,5.0,5.833333333333333,1.8333333333333333,96.16666666666669,7.895833333333333,1015.3333333333334,96.72916666666669,6.166666666666667,3.1666666666666665,0.3333333333333333,234.5,122.0,131.0,0.0666666666666666,1.0,5.7,2.833333333333333,Rain,4,1
2023-03-12,24,Winter,période 26,Week-end,23981.113315,2023-03-12,13.333333333333334,6.333333333333333,19.166666666666668,7.0,11.833333333333334,12.0,0.1999999999999999,95.66666666666669,8.625,1018.0,88.0625,13.333333333333334,10.166666666666666,4.166666666666667,148.5,120.5,120.5,0.0,2.6666666666666665,6.2,8.5,Rain,4,1
2023-03-13,24,Winter,période 26,Normal Day,21655.804129,2023-03-13,15.833333333333334,9.166666666666666,37.333333333333336,11.833333333333334,15.666666666666666,12.5,0.7999999999999999,94.16666666666669,9.729166666666666,1012.3333333333334,76.85416666666667,15.833333333333334,11.833333333333334,9.666666666666666,118.0,235.0,166.5,0.0,3.0,6.95,12.333333333333334,Rain,4,0
2023-03-14,24,Winter,période 26,Normal Day,23278.95801,2023-03-14,10.333333333333334,2.5,35.666666666666664,7.166666666666667,8.666666666666666,9.0,0.5833333333333334,83.66666666666667,9.666666666666666,1014.8333333333334,67.5,10.333333333333334,7.666666666666667,2.6666666666666665,176.0,205.5,123.5,0.0,2.0,8.433333333333334,10.0,Rain,4,0
2023-03-15,24,Winter,période 26,Normal Day,24867.112523,2023-03-15,9.5,0.0,9.166666666666666,0.0,7.5,8.333333333333334,0.0333333333333333,86.5,9.666666666666666,1022.1666666666666,37.1875,9.5,1.0,-2.833333333333333,113.0,115.5,114.5,0.0,1.6666666666666667,9.65,1.0,Rain,4,0
2023-03-16,24,Winter,période 26,Normal Day,23414.469398,2023-03-16,17.666666666666668,4.666666666666667,15.5,4.666666666666667,14.833333333333334,16.333333333333332,0.0,78.66666666666667,10.0,1017.1666666666666,32.895833333333336,17.666666666666668,10.333333333333334,1.5,113.0,114.5,114.0,0.0,3.8333333333333335,10.183333333333332,5.166666666666667,No rain,4,0
2023-03-17,24,Winter,période 26,Normal Day,22077.589184,2023-03-17,16.333333333333332,7.833333333333333,26.0,7.833333333333333,14.166666666666666,13.666666666666666,0.4166666666666667,78.0,9.770833333333334,1012.1666666666666,55.833333333333336,16.333333333333332,10.333333333333334,5.666666666666667,115.0,120.0,167.0,0.0,3.6666666666666665,8.066666666666668,8.5,Rain,4,0
2023-03-18,24,Winter,période 26,Week-end,22174.844371,2023-03-18,15.333333333333334,8.833333333333334,19.5,8.833333333333334,14.166666666666666,13.833333333333334,0.5833333333333334,93.83333333333331,9.583333333333334,1015.0,73.79166666666667,15.333333333333334,9.833333333333334,7.333333333333333,259.0,129.0,166.5,0.0,3.0,7.900000000000001,9.666666666666666,Rain,4,1
2023-03-19,24,Winter,période 26,Week-end,22491.507776,2023-03-19,13.833333333333334,8.166666666666666,7.5,8.833333333333334,12.0,13.166666666666666,0.4833333333333334,95.66666666666669,7.666666666666667,1020.0,72.35416666666667,13.833333333333334,8.5,7.666666666666667,213.0,138.0,194.5,0.0,2.833333333333333,8.416666666666666,8.833333333333334,Rain,4,1
2023-03-20,24,Spring,période 26,Normal Day,22847.027485,2023-03-20,16.166666666666668,7.0,8.666666666666666,7.333333333333333,14.166666666666666,14.5,0.0,89.5,10.0,1023.8333333333334,29.1875,16.166666666666668,9.0,6.333333333333333,113.0,116.0,114.5,0.0,3.5,10.933333333333332,8.833333333333334,No rain,1,0
2023-03-21,24,Spring,période 26,Normal Day,21886.219339,2023-03-21,13.166666666666666,5.5,20.83333333333333,5.666666666666667,12.5,13.0,0.15,84.0,9.666666666666666,1020.0,65.625,13.166666666666666,10.166666666666666,2.6666666666666665,121.5,119.5,156.0,0.0,3.0,6.733333333333333,5.833333333333333,Rain,1,0
2023-03-22,24,Spring,période 26,Normal Day,21838.933611,2023-03-22,10.833333333333334,6.833333333333333,23.666666666666668,7.666666666666667,10.0,10.833333333333334,0.75,92.66666666666669,8.166666666666666,1015.0,89.0,10.833333333333334,9.5,4.166666666666667,118.0,202.5,212.0,0.0,2.0,6.3,7.0,Rain,1,0
2023-03-23,24,Spring,période 26,Normal Day,20791.978307,2023-03-23,14.833333333333334,10.0,20.5,10.833333333333334,11.333333333333334,14.833333333333334,0.2333333333333333,92.0,9.0,1011.1666666666666,90.77083333333331,14.833333333333334,11.666666666666666,8.666666666666666,193.5,194.0,121.0,0.0,3.0,6.949999999999999,10.5,Rain,1,0
2023-03-24,24,Spring,période 26,Normal Day,20723.167,2023-03-24,14.666666666666666,8.666666666666666,34.0,9.833333333333334,13.333333333333334,11.833333333333334,2.716666666666667,91.0,8.666666666666666,1014.3333333333334,85.35416666666667,14.666666666666666,11.0,6.166666666666667,310.0,323.5,176.0,0.0,3.0,6.516666666666667,11.666666666666666,Rain,1,0
2023-03-25,24,Spring,période 26,Week-end,21921.287697,2023-03-25,13.333333333333334,8.0,28.666666666666668,8.0,12.333333333333334,12.333333333333334,0.5666666666666667,89.33333333333333,10.0,1017.3333333333334,81.33333333333333,13.333333333333334,7.5,4.0,208.0,149.0,134.0,0.0,2.6666666666666665,7.166666666666667,8.666666666666666,Rain,1,1
2023-03-26,24,Spring,période 26,Week-end,21718.628499,2023-03-26,11.833333333333334,6.166666666666667,32.333333333333336,6.833333333333333,11.666666666666666,8.833333333333334,1.9,87.5,9.25,1011.8333333333334,91.52083333333331,11.833333333333334,7.5,2.6666666666666665,284.5,140.0,294.0,0.0,2.0,6.533333333333334,9.5,Rain,1,1
2023-03-27,24,Spring,période 26,Normal Day,23510.332774,2023-03-27,9.333333333333334,4.0,14.166666666666666,5.166666666666667,8.166666666666666,9.166666666666666,0.0,71.66666666666667,10.0,1027.6666666666667,85.64583333333333,9.333333333333334,3.8333333333333335,2.333333333333333,121.5,121.5,120.5,0.0,2.0,6.833333333333333,5.5,No rain,1,0
2023-03-28,24,Spring,période 26,Normal Day,24531.555591,2023-03-28,13.5,0.6666666666666666,20.33333333333333,0.8333333333333334,10.333333333333334,12.0,0.0,87.5,10.0,1028.0,27.4375,13.5,4.666666666666667,-2.6666666666666665,113.5,114.5,115.0,0.0,3.0,10.95,1.6666666666666667,No rain,1,0
2023-03-29,24,Spring,période 26,Normal Day,21331.600438,2023-03-29,19.666666666666668,6.0,19.5,6.5,16.666666666666668,17.333333333333332,0.0,71.66666666666667,10.0,1020.3333333333334,30.9375,19.666666666666668,12.333333333333334,3.8333333333333335,113.5,119.0,115.5,0.0,4.0,10.733333333333334,6.5,No rain,1,0
2023-03-30,24,Spring,période 26,Normal Day,19288.238369,2023-03-30,15.5,9.833333333333334,29.83333333333333,12.0,14.333333333333334,14.5,0.5833333333333334,88.0,9.833333333333334,1016.3333333333334,69.33333333333333,15.5,10.833333333333334,10.166666666666666,134.0,226.0,176.0,0.0,4.0,6.400000000000001,12.833333333333334,Rain,1,0
2023-03-31,24,Spring,période 26,Normal Day,20318.732115,2023-03-31,13.333333333333334,9.0,43.5,10.5,12.333333333333334,11.166666666666666,4.016666666666667,87.0,9.333333333333334,1009.8333333333334,90.1875,13.333333333333334,9.833333333333334,6.5,334.0,255.0,353.0,0.0,3.0,6.616666666666667,11.0,Rain,1,0
2023-04-01,24,Spring,période 26,Week-end,21791.784876,2023-04-01,10.833333333333334,8.166666666666666,34.833333333333336,8.666666666666666,10.5,9.666666666666666,1.25,86.83333333333333,9.458333333333334,1012.6666666666666,99.29166666666669,10.833333333333334,8.333333333333334,4.5,180.0,191.0,353.0,0.0,2.0,6.45,8.666666666666666,Rain,1,1
2023-04-02,24,Spring,période 26,Week-end,23424.201691,2023-04-02,12.166666666666666,3.5,21.33333333333333,6.166666666666667,9.166666666666666,12.166666666666666,1.0166666666666666,94.83333333333331,9.5,1028.6666666666667,69.97916666666667,12.166666666666666,7.333333333333333,3.1666666666666665,235.5,226.0,134.0,0.0,2.0,7.516666666666667,7.833333333333333,Rain,1,1
2023-04-03,24,Spring,période 26,Normal Day,23746.597337,2023-04-03,14.166666666666666,2.5,25.166666666666668,3.8333333333333335,11.0,12.5,0.0,88.16666666666667,10.0,1027.5,32.833333333333336,14.166666666666666,5.0,-0.8333333333333334,117.0,113.0,113.0,0.0,2.1666666666666665,11.166666666666666,5.333333333333333,No rain,1,0
2023-04-04,24,Spring,période 26,Normal Day,24203.946617,2023-04-04,12.333333333333334,0.0,26.33333333333333,0.0,10.333333333333334,10.833333333333334,0.0,75.66666666666667,10.0,1024.8333333333333,12.4375,12.333333333333334,2.5,-4.833333333333333,113.0,113.0,113.0,0.0,3.0,11.6,1.5,No rain,1,0
2023-04-05,24,Spring,période 26,Normal Day,24168.670058,2023-04-05,14.833333333333334,0.6666666666666666,12.166666666666666,0.6666666666666666,12.333333333333334,13.833333333333334,0.0,82.0,10.0,1024.8333333333333,8.5625,14.833333333333334,5.0,-2.333333333333333,113.0,113.0,113.0,0.0,3.0,11.6,1.6666666666666667,No rain,1,0
2023-04-06,24,Spring,période 26,Normal Day,22759.927588,2023-04-06,12.5,5.166666666666667,14.166666666666666,5.333333333333333,11.166666666666666,11.333333333333334,0.0499999999999999,71.5,9.895833333333334,1021.0,78.70833333333333,12.5,6.5,4.333333333333333,122.0,120.0,126.0,0.0,2.5,8.45,5.333333333333333,Rain,1,0
2023-04-07,24,Spring,période 26,Normal Day,22081.356516,2023-04-07,14.5,3.333333333333333,13.0,3.333333333333333,13.0,13.166666666666666,0.1333333333333333,94.0,8.833333333333334,1022.1666666666666,22.854166666666668,14.5,6.0,1.0,123.0,114.5,114.5,0.0,2.5,11.383333333333333,4.5,Rain,1,0
2023-04-08,24,Spring,période 26,Week-end,21908.073273,2023-04-08,14.833333333333334,3.0,15.166666666666666,3.0,12.666666666666666,14.5,0.0,95.0,8.833333333333334,1024.1666666666667,15.208333333333334,14.833333333333334,7.0,0.0,143.0,115.5,113.5,0.0,3.0,11.383333333333333,3.6666666666666665,No rain,1,1
2023-04-09,24,Spring,période 26,Week-end,20278.274397,2023-04-09,16.833333333333332,4.166666666666667,13.666666666666666,4.333333333333333,14.333333333333334,16.0,0.0,92.16666666666669,10.0,1022.1666666666666,28.479166666666668,16.833333333333332,8.833333333333334,2.1666666666666665,115.5,117.5,113.0,0.0,3.6666666666666665,10.966666666666669,4.833333333333333,No rain,1,1
2023-04-10,24,Spring,période 26,National Holidays,19770.87921,2023-04-10,14.0,7.666666666666667,17.833333333333332,8.0,13.0,13.0,0.0666666666666666,82.83333333333333,10.0,1021.0,76.8125,14.0,10.333333333333334,6.833333333333333,121.0,119.5,121.5,0.0,4.0,7.433333333333334,7.666666666666667,Rain,1,3
2023-04-11,24,Spring,période 26,Normal Day,20017.871809,2023-04-11,13.666666666666666,7.666666666666667,18.33333333333333,8.166666666666666,12.0,12.833333333333334,0.0333333333333333,87.66666666666667,10.0,1022.1666666666666,82.97916666666667,13.666666666666666,7.833333333333333,5.333333333333333,120.5,122.0,129.0,0.0,2.833333333333333,6.816666666666666,8.166666666666666,Rain,1,0
2023-04-12,24,Spring,période 26,Normal Day,20762.860368,2023-04-12,10.666666666666666,5.5,31.0,10.333333333333334,8.5,10.166666666666666,2.966666666666667,94.33333333333331,8.208333333333334,1011.3333333333334,79.85416666666667,10.666666666666666,9.666666666666666,5.0,256.0,324.5,176.0,0.0,2.833333333333333,6.599999999999999,9.833333333333334,Rain,1,0
2023-04-13,24,Spring,période 26,Normal Day,22125.250782,2023-04-13,11.0,3.6666666666666665,17.666666666666668,3.8333333333333335,10.666666666666666,10.166666666666666,0.85,89.66666666666667,9.8125,1014.8333333333334,69.54166666666667,11.0,5.833333333333333,-0.3333333333333333,118.5,173.5,235.0,0.0,2.833333333333333,6.8500000000000005,4.0,Rain,1,0
2023-04-14,24,Spring,période 26,Normal Day,23048.678126,2023-04-14,8.666666666666666,2.5,18.83333333333333,3.333333333333333,8.666666666666666,6.833333333333333,1.1666666666666667,96.5,5.1875,1013.3333333333334,85.02083333333333,8.666666666666666,6.166666666666667,1.0,178.0,237.5,281.0,0.0,2.5,6.7,3.0,Rain,1,0
2023-04-15,24,Spring,période 6,Week-end,22489.823404,2023-04-15,12.5,6.5,17.833333333333332,7.0,11.166666666666666,11.666666666666666,0.6166666666666667,97.16666666666669,8.0,1024.0,87.70833333333333,12.5,8.333333333333334,5.166666666666667,209.5,121.0,121.0,0.0,2.0,6.7,7.0,Rain,1,1
2023-04-16,24,Spring,période 6,Week-end,21691.509576,2023-04-16,14.333333333333334,3.8333333333333335,11.0,3.8333333333333335,12.333333333333334,12.666666666666666,0.0,95.66666666666669,7.416666666666667,1025.6666666666667,49.75,14.333333333333334,6.833333333333333,1.5,143.0,119.0,118.5,0.0,2.5,8.533333333333333,4.5,No rain,1,1
2023-04-17,24,Spring,période 6,School Holidays,20924.406754,2023-04-17,13.333333333333334,3.5,19.33333333333333,5.666666666666667,12.333333333333334,12.333333333333334,0.3166666666666666,91.66666666666669,9.979166666666666,1024.1666666666667,58.0,13.333333333333334,7.666666666666667,3.0,118.5,120.5,193.5,0.0,3.0,7.916666666666667,4.666666666666667,Rain,1,2
